@relation mfeat-weka.filters.unsupervised.instance.RemovePercentage-P33.0

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.101724,0.040746,0.059716,0.384869,0.065404,0.090188,0.339149,0.078792,0.340655,0.057478,0.086077,0.159886,0.058154,0.047055,0.0372,0.075228,0.057348,0.07135,0.151047,0.022379,0.055721,0.018009,0.045421,0.155565,0.052235,0.054003,0.039188,0.039816,0.050546,0.077813,0.07069,0.008453,0.032239,0.035413,0.081438,0.085744,0.049902,0.03883,0.040408,0.074754,0.078832,0.087807,0.029058,0.021838,0.044245,0.068799,0.045683,0.005227,0.052575,0.052021,0.063624,0.048763,0.068318,0.011771,0.051482,0.037254,0.085075,0.023911,0.034259,0.055027,0.088416,0.025454,0.01142,0.100586,0.06531,0.043432,0.039711,0.147264,0.056008,0.138226,0.079061,0.087279,0.085508,0.334889,0.096605,0.352033,9
0.190752,0.066957,0.079247,0.295066,0.15618,0.082541,0.352218,0.237554,0.300541,0.065358,0.097755,0.090182,0.028293,0.090485,0.093806,0.094771,0.024777,0.046538,0.138386,0.138323,0.065364,0.04341,0.06418,0.022717,0.115353,0.097821,0.098619,0.053054,0.014988,0.124756,0.095982,0.094732,0.058884,0.011595,0.066942,0.055911,0.092605,0.077032,0.047856,0.015886,0.047208,0.084064,0.046382,0.048411,0.05946,0.027438,0.040758,0.079872,0.039056,0.078883,0.008262,0.058573,0.013162,0.056298,0.052709,0.133364,0.059531,0.113932,0.085498,0.064936,0.118276,0.101391,0.043368,0.054928,0.08719,0.081279,0.060158,0.043102,0.045489,0.037541,0.151767,0.188307,0.108947,0.356382,0.177972,0.257416,9
0.119046,0.132736,0.100945,0.411945,0.167218,0.124362,0.308326,0.139598,0.313847,0.125909,0.09309,0.095773,0.122883,0.10747,0.067048,0.059979,0.057514,0.122835,0.104254,0.057595,0.056602,0.096647,0.10467,0.05555,0.084,0.07248,0.080945,0.057545,0.051291,0.082357,0.056111,0.059207,0.021538,0.061379,0.061748,0.045709,0.054646,0.02269,0.041248,0.044543,0.058333,0.035549,0.02421,0.041528,0.04868,0.040903,0.045894,0.033385,0.017612,0.028388,0.028536,0.050494,0.012853,0.017874,0.015067,0.074378,0.036905,0.056111,0.053415,0.108531,0.067878,0.121127,0.125758,0.079313,0.102981,0.147678,0.141815,0.07161,0.112394,0.034604,0.025135,0.15337,0.097744,0.329906,0.086204,0.371087,9
0.05289,0.06012,0.205153,0.054375,0.089307,0.089855,0.37091,0.149378,0.347572,0.031723,0.05922,0.082361,0.093315,0.100096,0.107073,0.062953,0.068766,0.04575,0.075685,0.141799,0.106352,0.029571,0.093782,0.049103,0.105575,0.13664,0.094089,0.027099,0.057707,0.075523,0.07609,0.075941,0.055482,0.016414,0.042156,0.02901,0.085753,0.023472,0.028828,0.069986,0.032698,0.05198,0.07292,0.045138,0.116886,0.067313,0.06278,0.022444,0.089163,0.029043,0.031983,0.022141,0.086726,0.056082,0.065439,0.084861,0.122787,0.095697,0.088007,0.054824,0.176237,0.069246,0.02852,0.033879,0.129869,0.014415,0.03266,0.069229,0.095115,0.043882,0.065516,0.202184,0.095597,0.385218,0.070405,0.343901,9
0.134484,0.208136,0.139819,0.271183,0.398371,0.203371,0.276748,0.143272,0.293882,0.225196,0.081148,0.149749,0.173729,0.158655,0.054719,0.110685,0.152225,0.128871,0.09461,0.106538,0.088547,0.04687,0.180711,0.053432,0.057959,0.040857,0.096329,0.173763,0.085665,0.024804,0.063519,0.06418,0.110644,0.103818,0.022818,0.038958,0.04611,0.144549,0.062658,0.020279,0.084229,0.04249,0.06864,0.075878,0.024036,0.061241,0.05187,0.015234,0.086303,0.070657,0.074173,0.021085,0.070187,0.096313,0.03082,0.046049,0.066272,0.104237,0.087712,0.052691,0.136586,0.067255,0.097347,0.040487,0.042932,0.145335,0.071828,0.092708,0.112866,0.110148,0.115221,0.189621,0.174749,0.289489,0.173494,0.348291,9
0.228999,0.151341,0.053822,0.273922,0.187715,0.103564,0.359404,0.216901,0.240294,0.115107,0.078821,0.056982,0.090914,0.146114,0.081517,0.058973,0.111803,0.086814,0.134537,0.113551,0.047308,0.122979,0.052221,0.019282,0.11304,0.058975,0.064158,0.028597,0.088693,0.071935,0.063459,0.059883,0.031363,0.092119,0.036928,0.064614,0.034877,0.043696,0.010534,0.045554,0.057073,0.021871,0.043899,0.039675,0.041351,0.047671,0.061938,0.023598,0.076302,0.031978,0.055022,0.046882,0.096938,0.059017,0.045944,0.035726,0.083167,0.075797,0.024497,0.038739,0.050536,0.092514,0.045903,0.075204,0.034034,0.117527,0.090586,0.041845,0.045732,0.08095,0.19087,0.210516,0.123257,0.330002,0.247456,0.261357,9
0.222345,0.082505,0.022893,0.283515,0.307342,0.189581,0.295721,0.179654,0.215164,0.188652,0.066798,0.163241,0.250862,0.166923,0.094113,0.019882,0.183428,0.12044,0.221069,0.064624,0.004198,0.086503,0.089377,0.136995,0.020596,0.075906,0.054142,0.070197,0.09462,0.084068,0.102454,0.109029,0.038568,0.074688,0.068073,0.033952,0.072205,0.030581,0.09799,0.026304,0.07021,0.011998,0.022502,0.057329,0.010118,0.016284,0.015347,0.056551,0.041212,0.023379,0.034382,0.077177,0.052632,0.056868,0.089144,0.089047,0.081831,0.058005,0.081605,0.064664,0.045129,0.075392,0.052318,0.164415,0.067242,0.197976,0.130076,0.01443,0.124784,0.093848,0.151078,0.204127,0.150393,0.317905,0.220749,0.283729,9
0.21887,0.02428,0.092384,0.246093,0.101982,0.11717,0.354938,0.219952,0.174283,0.044535,0.052806,0.07666,0.179757,0.145069,0.03924,0.078738,0.028686,0.095041,0.094504,0.088675,0.070308,0.053406,0.028498,0.063792,0.094451,0.061775,0.076332,0.050562,0.042318,0.08923,0.078262,0.076177,0.015599,0.057959,0.092148,0.068065,0.033534,0.034062,0.082605,0.077613,0.085381,0.028284,0.059403,0.046297,0.092433,0.068949,0.021949,0.019796,0.082069,0.052367,0.031913,0.008599,0.048232,0.058145,0.025815,0.023888,0.029595,0.048777,0.04716,0.054952,0.03124,0.001605,0.048339,0.059497,0.078849,0.01378,0.082115,0.116974,0.104171,0.090706,0.042798,0.166075,0.078795,0.356379,0.163555,0.371149,9
0.157095,0.078993,0.078853,0.107912,0.128515,0.113786,0.428598,0.101285,0.365431,0.043476,0.088752,0.088094,0.092245,0.239754,0.043587,0.054839,0.052351,0.065789,0.101746,0.051177,0.084552,0.020723,0.013163,0.079184,0.068853,0.077471,0.030028,0.05178,0.054418,0.072658,0.047616,0.037411,0.054006,0.055739,0.075495,0.051923,0.055597,0.029068,0.044443,0.093044,0.059249,0.044007,0.025021,0.002965,0.052971,0.049433,0.021807,0.05181,0.055032,0.073638,0.02259,0.037217,0.064372,0.064688,0.037507,0.033589,0.051121,0.029181,0.037133,0.004237,0.055253,0.025942,0.095578,0.069041,0.103135,0.036925,0.074473,0.136881,0.103114,0.070724,0.087322,0.294618,0.094052,0.426593,0.133555,0.283214,9
0.208669,0.19823,0.226221,0.171615,0.360582,0.193319,0.244523,0.237814,0.211979,0.261398,0.089582,0.109759,0.117384,0.184529,0.085382,0.070842,0.111852,0.080158,0.066924,0.141153,0.100527,0.028095,0.019089,0.094561,0.146025,0.034095,0.041775,0.075968,0.04625,0.077186,0.059553,0.060491,0.050011,0.01492,0.107718,0.057916,0.018832,0.043098,0.037933,0.095051,0.006666,0.034856,0.066303,0.049852,0.067161,0.067495,0.030713,0.011863,0.125662,0.052685,0.019528,0.044976,0.103173,0.047533,0.028552,0.054441,0.093713,0.08511,0.054313,0.057552,0.145077,0.024483,0.010666,0.076681,0.110064,0.092489,0.083504,0.033802,0.128072,0.110049,0.06208,0.14317,0.192354,0.239894,0.218089,0.209645,9
0.137714,0.145914,0.044779,0.334913,0.307473,0.131295,0.352077,0.113635,0.382462,0.174674,0.116723,0.127138,0.105749,0.191122,0.057276,0.026575,0.192686,0.152401,0.039932,0.117417,0.006487,0.073645,0.040728,0.143061,0.061221,0.041144,0.04464,0.040428,0.097892,0.095553,0.07591,0.041739,0.026582,0.026786,0.079375,0.052675,0.082697,0.061793,0.043593,0.01971,0.009609,0.106379,0.057435,0.04122,0.018194,0.087392,0.048034,0.029183,0.018328,0.08824,0.085082,0.054346,0.077165,0.002211,0.052517,0.096215,0.071365,0.06153,0.07703,0.075609,0.0132,0.045479,0.054,0.178594,0.033648,0.216667,0.155522,0.0839,0.08356,0.157584,0.127803,0.193665,0.14886,0.340885,0.146423,0.303076,9
0.239795,0.26741,0.253632,0.13559,0.427414,0.139148,0.27974,0.239284,0.269943,0.24525,0.109096,0.101649,0.109596,0.187075,0.078359,0.073358,0.140497,0.108121,0.048408,0.184095,0.060383,0.021054,0.064719,0.04477,0.091861,0.059945,0.116822,0.08059,0.057034,0.107772,0.044453,0.080535,0.068059,0.031821,0.104824,0.039634,0.090209,0.086051,0.046476,0.044984,0.057136,0.131072,0.079833,0.036773,0.076794,0.024238,0.079383,0.041982,0.1133,0.074258,0.052978,0.063948,0.08791,0.070646,0.073079,0.001716,0.125696,0.067649,0.069944,0.093762,0.117846,0.120273,0.068608,0.068846,0.132977,0.066999,0.07879,0.109394,0.152116,0.17827,0.102581,0.176985,0.173674,0.274442,0.185597,0.176637,9
0.10548,0.069804,0.186851,0.282241,0.185943,0.097193,0.378708,0.069303,0.302306,0.064205,0.086293,0.078079,0.101929,0.157184,0.098403,0.095398,0.094959,0.10902,0.163561,0.138454,0.125389,0.060942,0.075369,0.054605,0.089658,0.083706,0.111518,0.108352,0.037797,0.053901,0.034492,0.077752,0.078661,0.051796,0.042167,0.005615,0.024312,0.006302,0.08007,0.06807,0.062321,0.033986,0.043113,0.030322,0.048957,0.02862,0.019986,0.02161,0.013935,0.018383,0.020856,0.059425,0.046746,0.079747,0.075106,0.099426,0.089205,0.116137,0.071773,0.005942,0.096034,0.065191,0.055152,0.071164,0.089348,0.075701,0.031276,0.056253,0.077414,0.030545,0.070108,0.347695,0.122318,0.38624,0.100113,0.337619,9
0.18974,0.232954,0.154276,0.251321,0.222197,0.09277,0.324714,0.167958,0.285743,0.153174,0.075727,0.109645,0.08955,0.101617,0.069628,0.090808,0.087298,0.053267,0.167737,0.112746,0.080147,0.120168,0.061872,0.094571,0.076417,0.047728,0.056789,0.07246,0.082009,0.01216,0.007656,0.050541,0.061918,0.096636,0.01591,0.037179,0.035843,0.054612,0.028452,0.040185,0.056208,0.025142,0.026058,0.04416,0.017666,0.053667,0.076407,0.109733,0.050815,0.082949,0.084585,0.024219,0.092173,0.031851,0.038239,0.05732,0.096895,0.046761,0.071618,0.041446,0.040375,0.063935,0.144496,0.129422,0.027184,0.195827,0.175535,0.101356,0.092119,0.12791,0.13422,0.1612,0.136707,0.29076,0.094853,0.352343,9
0.105251,0.108221,0.098362,0.326105,0.132936,0.082305,0.33129,0.069934,0.417701,0.091367,0.070197,0.106889,0.085186,0.062122,0.046979,0.036462,0.11676,0.07156,0.053086,0.039963,0.072303,0.070613,0.054636,0.075624,0.038482,0.068503,0.035621,0.057952,0.065748,0.087562,0.02521,0.026699,0.01751,0.049301,0.058229,0.071048,0.013228,0.024034,0.045746,0.093971,0.047048,0.007796,0.036926,0.018524,0.055332,0.096882,0.091065,0.107392,0.066716,0.139308,0.087871,0.045343,0.12001,0.060334,0.026632,0.11739,0.061756,0.116547,0.115375,0.017465,0.104021,0.059699,0.065335,0.087591,0.109948,0.081176,0.041705,0.131767,0.077286,0.057899,0.090351,0.261186,0.115306,0.401205,0.099035,0.231274,9
0.120439,0.157781,0.101167,0.435375,0.278699,0.155652,0.274767,0.10839,0.291901,0.222561,0.099887,0.035262,0.116145,0.103148,0.079032,0.030214,0.16203,0.143385,0.067963,0.050103,0.004231,0.149586,0.127045,0.083641,0.066662,0.03488,0.068238,0.080505,0.130046,0.04214,0.08389,0.090143,0.105458,0.051037,0.10366,0.058919,0.067728,0.028325,0.071488,0.099263,0.012857,0.002073,0.024525,0.079036,0.036067,0.037259,0.05243,0.071795,0.078141,0.013632,0.005184,0.072232,0.056548,0.08089,0.117951,0.063384,0.046788,0.074752,0.102041,0.041227,0.058762,0.11442,0.053788,0.072873,0.042907,0.19218,0.126146,0.071407,0.143048,0.085193,0.077598,0.150078,0.134374,0.27195,0.020236,0.436641,9
0.214218,0.17827,0.081615,0.305879,0.288956,0.121464,0.348325,0.150316,0.27959,0.197549,0.088581,0.035012,0.087564,0.140539,0.104766,0.093856,0.193652,0.04965,0.086822,0.067303,0.132893,0.121293,0.057324,0.055142,0.067689,0.091576,0.012811,0.075682,0.106654,0.117685,0.035604,0.07017,0.089963,0.019165,0.030512,0.050758,0.112353,0.055401,0.041929,0.030444,0.082021,0.058634,0.098242,0.067325,0.035636,0.060788,0.112036,0.016005,0.093683,0.105561,0.087981,0.033482,0.04747,0.10205,0.025365,0.077354,0.071127,0.037421,0.024924,0.136706,0.020481,0.04497,0.102737,0.101315,0.071563,0.138695,0.147075,0.182982,0.109942,0.216969,0.163698,0.165303,0.16505,0.266579,0.133987,0.350013,9
0.191333,0.131292,0.095358,0.310067,0.40396,0.180437,0.283481,0.164993,0.305397,0.205005,0.118033,0.112808,0.110274,0.110995,0.014094,0.042239,0.17829,0.071408,0.077192,0.072474,0.147699,0.087921,0.019772,0.051938,0.053957,0.129432,0.133289,0.102416,0.030664,0.042565,0.090442,0.082174,0.059486,0.071404,0.058101,0.137841,0.082641,0.056664,0.085174,0.050189,0.029578,0.026194,0.123504,0.082446,0.054151,0.059982,0.048647,0.052527,0.080428,0.069787,0.063841,0.058531,0.043192,0.033086,0.080078,0.092494,0.070169,0.016795,0.070505,0.159374,0.075729,0.082622,0.18094,0.091654,0.129413,0.041756,0.093602,0.213559,0.090024,0.25542,0.230022,0.129361,0.228396,0.227606,0.114615,0.278542,9
0.123207,0.162378,0.099035,0.293085,0.313973,0.093134,0.38262,0.049885,0.229984,0.116975,0.180315,0.061002,0.081812,0.211522,0.120101,0.115834,0.101759,0.142915,0.077049,0.057964,0.059436,0.083761,0.169331,0.015318,0.016489,0.017548,0.071754,0.012957,0.090065,0.030234,0.080434,0.016444,0.031985,0.099572,0.037528,0.072535,0.038079,0.074978,0.055894,0.053981,0.05504,0.018805,0.052411,0.043359,0.016991,0.054244,0.039067,0.039183,0.050693,0.072751,0.045108,0.035972,0.087994,0.05684,0.044662,0.107333,0.068482,0.014343,0.10925,0.061415,0.015536,0.020312,0.064726,0.029801,0.058531,0.10209,0.109291,0.108791,0.116811,0.202796,0.103667,0.254942,0.211496,0.211602,0.10664,0.451705,9
0.158029,0.279488,0.080681,0.149357,0.334846,0.10904,0.358824,0.118983,0.207722,0.127608,0.15927,0.05858,0.035901,0.149941,0.111576,0.133232,0.099661,0.097594,0.136403,0.076036,0.067959,0.091342,0.163519,0.053913,0.062815,0.029466,0.098914,0.035857,0.037112,0.016785,0.096011,0.079624,0.043779,0.103548,0.054098,0.049979,0.033563,0.071199,0.093147,0.060436,0.034493,0.027308,0.072854,0.032778,0.016775,0.068535,0.098966,0.050531,0.006747,0.071518,0.036289,0.056583,0.055198,0.078821,0.009804,0.09547,0.114193,0.035769,0.103637,0.141486,0.015726,0.032294,0.108198,0.026623,0.092194,0.091114,0.026684,0.049213,0.113101,0.188268,0.105942,0.338276,0.237622,0.239646,0.085329,0.298639,9
0.186794,0.101813,0.095621,0.312966,0.103166,0.118621,0.319926,0.208053,0.196736,0.07233,0.064478,0.089498,0.138619,0.148762,0.065209,0.042857,0.022288,0.104466,0.112212,0.086208,0.052101,0.051259,0.062728,0.025486,0.097737,0.061949,0.085664,0.012849,0.04566,0.091617,0.079484,0.099049,0.047233,0.034474,0.07797,0.087027,0.103727,0.043065,0.046015,0.06666,0.087882,0.083837,0.042991,0.055734,0.039661,0.042825,0.004466,0.065624,0.030184,0.059053,0.027615,0.024832,0.036138,0.049018,0.049227,0.045512,0.052323,0.054775,0.051775,0.022001,0.073771,0.068868,0.068318,0.075896,0.092357,0.058108,0.029844,0.189855,0.095461,0.101574,0.055773,0.161568,0.093342,0.338029,0.14487,0.352156,9
0.173889,0.304817,0.14982,0.214617,0.107744,0.152457,0.260217,0.090652,0.259616,0.119499,0.141018,0.004099,0.063475,0.067674,0.099486,0.114965,0.11587,0.064824,0.107154,0.082786,0.094296,0.157511,0.05025,0.009786,0.098762,0.060563,0.119826,0.078241,0.069345,0.108886,0.047803,0.068711,0.098757,0.097526,0.090869,0.055652,0.023327,0.078972,0.049696,0.059204,0.081857,0.022653,0.06493,0.049533,0.043114,0.039666,0.027153,0.005438,0.04874,0.041985,0.044165,0.026048,0.061826,0.034053,0.034732,0.074013,0.079088,0.040976,0.0226,0.070568,0.074033,0.037593,0.020329,0.079003,0.061735,0.019154,0.025948,0.064282,0.053232,0.08316,0.016149,0.061783,0.081902,0.292351,0.092417,0.343925,9
0.162671,0.033353,0.110669,0.282252,0.153495,0.090152,0.390474,0.210419,0.257692,0.042582,0.053433,0.039367,0.055801,0.217092,0.058332,0.097377,0.055874,0.03343,0.102705,0.081981,0.096824,0.033138,0.06185,0.059661,0.064725,0.080448,0.081746,0.121336,0.019684,0.089731,0.099635,0.068877,0.058125,0.022562,0.093737,0.083134,0.070361,0.075109,0.033777,0.067336,0.044459,0.070973,0.082655,0.047463,0.059994,0.084108,0.06328,0.039357,0.071907,0.061791,0.063318,0.046029,0.081881,0.070266,0.079371,0.014086,0.098894,0.062166,0.058863,0.056074,0.086883,0.006612,0.050394,0.058127,0.083259,0.039329,0.012126,0.085233,0.064443,0.031147,0.040506,0.274351,0.092515,0.382152,0.19504,0.32873,9
0.308402,0.2598,0.37875,0.330621,0.549323,0.106825,0.179404,0.185443,0.138224,0.244874,0.378166,0.072215,0.272704,0.149184,0.188095,0.230261,0.197978,0.209745,0.180001,0.230463,0.135156,0.188613,0.120988,0.293753,0.100457,0.230121,0.100816,0.075189,0.187691,0.047553,0.15753,0.079398,0.098073,0.06336,0.079931,0.077259,0.119027,0.044776,0.078818,0.060299,0.11767,0.073311,0.043805,0.108659,0.095833,0.209987,0.022777,0.068558,0.153823,0.161376,0.121296,0.082361,0.137348,0.163973,0.220823,0.072738,0.029584,0.214396,0.091934,0.081672,0.062204,0.183533,0.125471,0.19286,0.072245,0.10855,0.283843,0.159168,0.256888,0.209182,0.236349,0.171401,0.065293,0.389976,0.316722,0.156132,9
0.102187,0.055309,0.005624,0.227488,0.115716,0.089464,0.369087,0.063354,0.415266,0.066271,0.105564,0.090802,0.045612,0.15133,0.049255,0.107035,0.083086,0.034151,0.092182,0.08564,0.096752,0.056405,0.052296,0.080325,0.069733,0.081706,0.052435,0.076422,0.103063,0.104922,0.05521,0.068896,0.056216,0.050162,0.122874,0.043511,0.080696,0.039622,0.011958,0.078522,0.06566,0.116695,0.025057,0.034194,0.045941,0.093499,0.007868,0.003251,0.015688,0.047858,0.023817,0.030787,0.021719,0.061018,0.051244,0.041131,0.038151,0.050083,0.077672,0.104817,0.084298,0.04115,0.073725,0.038665,0.080595,0.065544,0.058928,0.135226,0.093448,0.087221,0.040612,0.183505,0.103293,0.389196,0.070208,0.395094,9
0.213358,0.144483,0.089094,0.260727,0.224968,0.122639,0.350501,0.198477,0.253363,0.16693,0.075527,0.055928,0.12059,0.122155,0.109257,0.063128,0.184414,0.088687,0.056461,0.077856,0.079958,0.147318,0.100579,0.091179,0.048259,0.068403,0.062363,0.122686,0.12485,0.012366,0.051368,0.037228,0.071941,0.057791,0.057684,0.032795,0.066923,0.027294,0.053508,0.079899,0.038471,0.068132,0.030937,0.078184,0.031485,0.041087,0.037973,0.013873,0.035154,0.018077,0.01509,0.019281,0.050221,0.006678,0.03941,0.101285,0.049684,0.061471,0.026236,0.065725,0.043025,0.11179,0.049741,0.069473,0.039613,0.110085,0.095059,0.062714,0.069436,0.05157,0.134834,0.177078,0.100304,0.332949,0.24499,0.280917,9
0.195668,0.125711,0.203292,0.33782,0.229017,0.104509,0.28824,0.156394,0.228877,0.237241,0.040564,0.057848,0.069791,0.087981,0.124384,0.060735,0.156889,0.082606,0.086696,0.029721,0.112889,0.156087,0.057777,0.035121,0.06107,0.093073,0.076894,0.145352,0.072345,0.035147,0.027102,0.124822,0.05749,0.041157,0.089041,0.074656,0.064612,0.04203,0.090101,0.040209,0.089768,0.082441,0.078004,0.065018,0.083434,0.068753,0.068039,0.070207,0.031509,0.046421,0.094505,0.034008,0.045478,0.104288,0.04559,0.056306,0.045999,0.095369,0.102561,0.052202,0.111207,0.13112,0.140972,0.008515,0.098728,0.179894,0.068558,0.097708,0.066659,0.048262,0.075012,0.116357,0.095931,0.27469,0.119939,0.398132,9
0.087645,0.106553,0.111833,0.327547,0.214692,0.099065,0.380792,0.050539,0.258799,0.170736,0.112378,0.07222,0.034711,0.105604,0.088196,0.108742,0.094875,0.04367,0.180909,0.064626,0.066694,0.125656,0.094172,0.03883,0.056632,0.025784,0.044279,0.109646,0.088826,0.032957,0.052789,0.033902,0.037837,0.102495,0.044681,0.004227,0.019992,0.05433,0.004127,0.028532,0.079991,0.044433,0.056576,0.00878,0.088937,0.060889,0.02598,0.050546,0.113286,0.052408,0.078166,0.092892,0.064695,0.041416,0.122882,0.094709,0.011687,0.049006,0.112376,0.073624,0.010208,0.135296,0.138495,0.090373,0.067625,0.169839,0.134659,0.036634,0.134332,0.120722,0.061948,0.167758,0.134534,0.297421,0.07089,0.427544,9
0.162768,0.242555,0.162621,0.28757,0.305553,0.161546,0.27227,0.149658,0.247566,0.264978,0.078377,0.062731,0.082126,0.119103,0.108624,0.020654,0.149453,0.050483,0.129381,0.084837,0.038262,0.105806,0.036844,0.042335,0.117431,0.054307,0.043821,0.036922,0.11789,0.040622,0.052537,0.128998,0.018852,0.094226,0.02265,0.059347,0.043262,0.03192,0.032209,0.037883,0.077573,0.074841,0.040894,0.087597,0.093058,0.104102,0.090221,0.071488,0.104347,0.089017,0.030041,0.064299,0.099978,0.092016,0.093216,0.074144,0.134518,0.113302,0.055258,0.043582,0.151553,0.041814,0.070141,0.049349,0.12221,0.109555,0.076713,0.047591,0.150202,0.060948,0.032535,0.102667,0.166499,0.233571,0.135204,0.335303,9
0.221503,0.12024,0.076543,0.272164,0.230885,0.11409,0.375322,0.25254,0.214995,0.118241,0.044865,0.046972,0.148216,0.232889,0.086236,0.042972,0.105018,0.088548,0.088914,0.127494,0.052515,0.079518,0.014984,0.059488,0.094149,0.055015,0.078368,0.037415,0.075222,0.019567,0.045555,0.078598,0.043717,0.091731,0.020158,0.034884,0.046026,0.084282,0.045668,0.013312,0.045771,0.031595,0.044239,0.030098,0.01801,0.088321,0.060645,0.077595,0.040525,0.038243,0.069904,0.017468,0.067324,0.043476,0.049434,0.03161,0.063418,0.070275,0.028762,0.057847,0.050688,0.084893,0.03516,0.165721,0.053023,0.175455,0.103953,0.066086,0.064306,0.137855,0.172274,0.237104,0.123096,0.341015,0.208166,0.277934,9
0.115432,0.481513,0.227147,0.191136,0.083714,0.090908,0.104016,0.070214,0.253281,0.044053,0.110514,0.185607,0.055907,0.096684,0.010414,0.091692,0.132866,0.074447,0.146681,0.050846,0.059501,0.08479,0.070004,0.09017,0.073193,0.050647,0.06161,0.046624,0.013519,0.079107,0.058863,0.059832,0.024227,0.021204,0.087817,0.062049,0.036156,0.029378,0.029735,0.101285,0.059347,0.017618,0.029884,0.032675,0.056171,0.020271,0.026417,0.026396,0.064356,0.055535,0.030887,0.030206,0.082615,0.087011,0.016109,0.069081,0.090401,0.109278,0.023889,0.072421,0.081272,0.103301,0.011832,0.061477,0.054639,0.11754,0.077997,0.072802,0.057679,0.113449,0.111964,0.066259,0.102264,0.05766,0.170128,0.219818,9
0.042763,0.089079,0.117508,0.170075,0.131572,0.115138,0.409711,0.067579,0.172158,0.030851,0.119927,0.054064,0.115593,0.239562,0.107634,0.140138,0.091633,0.089123,0.10724,0.134451,0.170281,0.092293,0.099964,0.084016,0.111673,0.152649,0.124091,0.083307,0.051251,0.106678,0.090607,0.04736,0.097067,0.078353,0.053774,0.033766,0.024778,0.020326,0.015432,0.066184,0.076819,0.094018,0.035072,0.023971,0.03432,0.03319,0.067873,0.043557,0.077146,0.071718,0.036658,0.019663,0.108355,0.034603,0.035229,0.017939,0.132949,0.041147,0.005095,0.058428,0.109765,0.009266,0.0501,0.066523,0.056176,0.085897,0.025429,0.067507,0.061716,0.116462,0.127788,0.100561,0.113165,0.348175,0.193381,0.380469,9
0.055973,0.092632,0.124896,0.35134,0.042411,0.08522,0.266915,0.069374,0.373701,0.050355,0.058677,0.175807,0.067362,0.093692,0.064163,0.052083,0.089853,0.040185,0.077579,0.076487,0.075857,0.050104,0.024348,0.082165,0.081823,0.084863,0.034346,0.049414,0.069893,0.082355,0.088966,0.021406,0.03138,0.05824,0.084536,0.073938,0.028844,0.008623,0.042451,0.088893,0.084283,0.037816,0.015645,0.037296,0.101308,0.042534,0.040848,0.046375,0.102422,0.047634,0.029851,0.035583,0.092587,0.037361,0.030824,0.045112,0.06702,0.034123,0.040513,0.059474,0.054965,0.04254,0.002363,0.068018,0.067082,0.029359,0.062468,0.152465,0.072486,0.118061,0.079544,0.081087,0.082774,0.322272,0.023569,0.39611,9
0.147594,0.25311,0.038766,0.183941,0.323639,0.162742,0.334971,0.146887,0.319479,0.193767,0.121739,0.171549,0.12502,0.169827,0.035606,0.06748,0.143627,0.156155,0.086485,0.035464,0.031441,0.087712,0.110069,0.075396,0.062026,0.053865,0.117488,0.084726,0.110925,0.064354,0.074217,0.042221,0.124394,0.107051,0.026838,0.049749,0.043096,0.062297,0.048392,0.073849,0.012097,0.045821,0.057225,0.05665,0.024128,0.051921,0.026551,0.040377,0.075122,0.017577,0.06061,0.012938,0.086431,0.046866,0.051987,0.066324,0.017216,0.091971,0.058948,0.069108,0.022658,0.021351,0.117611,0.144499,0.038659,0.188675,0.120474,0.094646,0.081066,0.176279,0.217406,0.219977,0.189147,0.363111,0.068476,0.309122,9
